Code Région;Région;Code Département;Nom Département;Code Type Prod;Type Production;ID_type_inj;Type Injection;Tranche;Stockage Existence;Fin De Trimestre;FA_en_cours_nbr;FA_en_cours_puiss;entrée_FA_nbr;entrée_FA_puiss;sortie_FA_nbr;sortie_FA_puiss
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"c-]100;250]";NON;2020-06-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;500;Cogénération;1;Injection totale;"c-]100;250]";NON;2020-06-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;600;Autres;2;Injection du surplus;"a-]0;36]";NON;2020-06-30;;;;;;
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;2;Injection du surplus;"b-]36;100]";Non Dispo;2020-03-31;5;0.31;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";Non Dispo;2020-03-31;0;0.0;12;0.0224;12;0.0224
84;Auvergne-Rhône-Alpes;26;Drôme;200;Eolien;2;Injection du surplus;"a-]0;36]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"c-]100;250]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"b-]36;100]";NON;2020-06-30;247;22.71296;30;2.74095;14;1.35975
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"d-]250;...[";NON;2020-06-30;1;0.37;1;0.37;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;200;Eolien;2;Injection du surplus;"a-]0;36]";NON;2020-06-30;;;;;;
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;2;Injection du surplus;"a-]0;36]";NON;2020-06-30;;;;;;
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"c-]100;250]";NON;2020-06-30;1;0.13;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";OUI;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";OUI;2020-09-30;3;0.0141;2;0.0072;2;0.012
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"b-]36;100]";NON;2020-09-30;245;22.54563;26;2.34197;24;2.18205
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"d-]250;...[";NON;2020-09-30;20;46.688;0;0.0;3;5.196
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"a-]0;36]";OUI;2021-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";NON;2021-03-31;146;0.77321;157;0.75927;160;0.70783
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";NON;2021-03-31;0;0.0;17;0.04234;17;0.04234
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"a-]0;36]";NON;2021-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"d-]250;...[";NON;2021-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"b-]36;100]";OUI;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"c-]100;250]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;500;Cogénération;3;Autoconsommation sans injection;"d-]250;...[";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"c-]100;250]";NON;2020-12-31;54;11.77673;11;2.61504;4;0.9399
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"d-]250;...[";NON;2020-12-31;21;45.165;3;3.247;2;4.77
84;Auvergne-Rhône-Alpes;26;Drôme;200;Eolien;1;Injection totale;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;500;Cogénération;1;Injection totale;"a-]0;36]";NON;2020-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"a-]0;36]";OUI;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"c-]100;250]";NON;2020-09-30;3;0.607;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"b-]36;100]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;500;Cogénération;1;Injection totale;"a-]0;36]";NON;2020-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"b-]36;100]";NON;2020-06-30;0;0.0;0;0.0;1;0.1
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"d-]250;...[";NON;2020-06-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"a-]0;36]";NON;2020-06-30;;;;;;
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";OUI;2021-03-31;2;0.00728;0;0.0;1;0.00248
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"c-]100;250]";NON;2021-03-31;1;0.13;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;600;Autres;1;Injection totale;"d-]250;...[";NON;2021-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"c-]100;250]";Non Dispo;2020-03-31;44;9.6421;7;1.702;6;1.41
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"b-]36;100]";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"d-]250;...[";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"c-]100;250]";Non Dispo;2020-03-31;1;0.13;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"d-]250;...[";Non Dispo;2020-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"a-]0;36]";OUI;2021-06-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"c-]100;250]";NON;2021-06-30;50;10.91753;5;1.135;6;1.3662
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"d-]250;...[";NON;2021-06-30;19;42.53;2;2.5;2;4.195
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"d-]250;...[";OUI;2021-06-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";OUI;2021-06-30;0;0.0;1;0.006;1;0.006
84;Auvergne-Rhône-Alpes;26;Drôme;600;Autres;1;Injection totale;"d-]250;...[";NON;2021-06-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;600;Autres;2;Injection du surplus;"a-]0;36]";NON;2021-06-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"c-]100;250]";NON;2021-09-30;49;10.93683;6;1.406;6;1.239
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";NON;2021-09-30;195;0.99122;191;0.80078;229;0.98929
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"c-]100;250]";NON;2021-09-30;3;0.668;2;0.44;1;0.24
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"a-]0;36]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;2;Injection du surplus;"b-]36;100]";NON;2021-09-30;8;0.58295;3;0.1949;2;0.142
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"c-]100;250]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;500;Cogénération;1;Injection totale;"c-]100;250]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"c-]100;250]";NON;2021-12-31;2;0.448;0;0.0;1;0.22
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"a-]0;36]";NON;2021-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"c-]100;250]";NON;2021-12-31;3;0.4415;2;0.3115;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"c-]100;250]";NON;2021-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"d-]250;...[";NON;2021-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;500;Cogénération;1;Injection totale;"d-]250;...[";NON;2021-12-31;1;0.99;0;0.0;1;0.974
84;Auvergne-Rhône-Alpes;26;Drôme;600;Autres;1;Injection totale;"b-]36;100]";NON;2021-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;600;Autres;1;Injection totale;"d-]250;...[";NON;2021-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"b-]36;100]";NON;2022-03-31;1;0.04428;0;0.0;1;0.0759
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"b-]36;100]";NON;2022-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;2;Injection du surplus;"b-]36;100]";NON;2021-06-30;7;0.53005;2;0.147;3;0.19302
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"b-]36;100]";NON;2021-06-30;2;0.12018;1;0.04428;1;0.065
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"a-]0;36]";NON;2021-06-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"c-]100;250]";NON;2021-06-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;600;Autres;2;Injection du surplus;"d-]250;...[";NON;2021-06-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"a-]0;36]";NON;2021-12-31;64;1.0305;8;0.1212;5;0.11
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;2;Injection du surplus;"c-]100;250]";NON;2021-12-31;2;0.4399;2;0.4399;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";NON;2021-12-31;0;0.0;18;0.08002;18;0.08002
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"d-]250;...[";NON;2021-12-31;2;0.902;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;500;Cogénération;1;Injection totale;"a-]0;36]";NON;2021-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"a-]0;36]";NON;2021-09-30;68;1.156;12;0.2152;14;0.2682
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"a-]0;36]";OUI;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";OUI;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"b-]36;100]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"d-]250;...[";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;500;Cogénération;1;Injection totale;"a-]0;36]";NON;2021-09-30;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"b-]36;100]";NON;2021-12-31;2;0.12018;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"a-]0;36]";NON;2021-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"d-]250;...[";NON;2021-12-31;22;47.422;4;8.28;1;0.414
84;Auvergne-Rhône-Alpes;26;Drôme;500;Cogénération;1;Injection totale;"c-]100;250]";NON;2021-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"b-]36;100]";NON;2021-12-31;210;19.72656;21;1.98453;41;3.87934
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;2;Injection du surplus;"b-]36;100]";NON;2021-12-31;9;0.59345;6;0.40845;5;0.39795
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;2;Injection du surplus;"a-]0;36]";NON;2021-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";NON;2021-12-31;184;0.91348;256;1.1947;267;1.27991
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";OUI;2021-12-31;2;0.0144;0;0.0;2;0.00897
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";OUI;2021-12-31;0;0.0;4;0.0105;4;0.0105
84;Auvergne-Rhône-Alpes;26;Drôme;200;Eolien;2;Injection du surplus;"a-]0;36]";NON;2021-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"b-]36;100]";NON;2021-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;500;Cogénération;3;Autoconsommation sans injection;"d-]250;...[";NON;2021-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;2;Injection du surplus;"a-]0;36]";OUI;2022-03-31;3;0.0174;1;0.003;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;200;Eolien;2;Injection du surplus;"a-]0;36]";NON;2022-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"b-]36;100]";NON;2022-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"c-]100;250]";NON;2022-03-31;2;0.32;0;0.0;1;0.1215
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"a-]0;36]";NON;2022-03-31;57;0.9847;8;0.2265;9;0.1447
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";NON;2022-03-31;0;0.0;34;0.12109;34;0.12109
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"a-]0;36]";OUI;2022-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"d-]250;...[";NON;2022-03-31;1;0.413;1;0.413;2;0.902
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"c-]100;250]";NON;2022-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"d-]250;...[";NON;2022-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;500;Cogénération;1;Injection totale;"d-]250;...[";NON;2022-03-31;0;0.0;0;0.0;1;0.99
84;Auvergne-Rhône-Alpes;26;Drôme;600;Autres;1;Injection totale;"d-]250;...[";NON;2022-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"a-]0;36]";OUI;2021-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"b-]36;100]";NON;2021-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;600;Autres;2;Injection du surplus;"d-]250;...[";NON;2021-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;2;Injection du surplus;"c-]100;250]";NON;2022-03-31;4;0.7599;3;0.43;1;0.11
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;3;Autoconsommation sans injection;"c-]100;250]";NON;2022-03-31;2;0.448;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;200;Eolien;1;Injection totale;"d-]250;...[";NON;2022-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;500;Cogénération;3;Autoconsommation sans injection;"d-]250;...[";NON;2022-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"b-]36;100]";NON;2022-03-31;178;16.72246;19;1.73399;53;4.92389
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;2;Injection du surplus;"b-]36;100]";NON;2022-03-31;10;0.68105;4;0.2654;3;0.1778
84;Auvergne-Rhône-Alpes;26;Drôme;200;Eolien;1;Injection totale;"a-]0;36]";NON;2022-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;2;Injection du surplus;"a-]0;36]";NON;2022-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;500;Cogénération;1;Injection totale;"c-]100;250]";NON;2022-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;600;Autres;1;Injection totale;"b-]36;100]";NON;2022-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"c-]100;250]";NON;2022-03-31;92;19.39807;44;8.81459;7;1.471
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"a-]0;36]";NON;2022-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"d-]250;...[";NON;2022-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;400;Bio énergie;1;Injection totale;"a-]0;36]";NON;2022-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;600;Autres;2;Injection du surplus;"a-]0;36]";NON;2022-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"c-]100;250]";NON;2021-12-31;58;12.61448;19;4.0604;8;1.92975
84;Auvergne-Rhône-Alpes;26;Drôme;200;Eolien;1;Injection totale;"a-]0;36]";NON;2021-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;200;Eolien;1;Injection totale;"d-]250;...[";NON;2021-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;300;Hydraulique;1;Injection totale;"d-]250;...[";NON;2021-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;600;Autres;2;Injection du surplus;"a-]0;36]";NON;2021-12-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"a-]0;36]";OUI;2022-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;100;Photovoltaïque;1;Injection totale;"d-]250;...[";NON;2022-03-31;22;39.01;3;1.62;4;11.167
84;Auvergne-Rhône-Alpes;26;Drôme;500;Cogénération;1;Injection totale;"a-]0;36]";NON;2022-03-31;0;0.0;0;0.0;0;0.0
84;Auvergne-Rhône-Alpes;26;Drôme;550;Stockage hors hydraulique;1;Injection totale;"d-]250;...[";OUI;2022-03-31;0;0.0;0;0.0;0;0.0
